L M s l' alpha Re(C) Im(C) Im(A)
9 -2 3 8 0.364 -0.000270108755571351 -1.76859902746381e-5 0.413608106160470
9 -1 3 8 0.364 0.000185613130749385 1.85266968561456e-5 0.413608106160470
9 0 3 8 0.364 -0.000101229417661433 0 0.413608106160470
9 1 3 8 0.364 -0.000185613130749385 1.85266968561456e-5 0.413608106160470
9 2 3 8 0.364 -0.000270108755571351 1.76859902746381e-5 0.413608106160470
9 3 3 8 0.364 0.000154069774067921 8.15304548769790e-5 0.413608106160470
9 4 3 8 0.364 -0.000239480871658309 -0.000148918221255429 0.413608106160470
9 5 3 8 0.364 0.000182398120639829 -1.55498054453019e-5 0.413608106160470
9 6 3 8 0.364 -4.52032019951709e-5 4.82537134878356e-5 0.413608106160470
9 7 3 8 0.364 -9.49056137913500e-8 -1.53736926401120e-5 0.413608106160470
9 8 3 8 0.364 1.65166290420317e-6 1.68375934791296e-6 0.413608106160470
9 -9 3 10 0.364 1.60056206072449e-7 -2.61578078456050e-8 0.413608106160470
9 -8 3 10 0.364 9.91376969978238e-7 -1.43000259717073e-6 0.413608106160470
9 -7 3 10 0.364 -2.26144487116114e-6 -1.08893003686258e-5 0.413608106160470
9 -6 3 10 0.364 -3.97882431545080e-5 -2.37581392097327e-5 0.413608106160470
9 -5 3 10 0.364 -0.000114240612714388 3.94147299310103e-5 0.413608106160470
9 -4 3 10 0.364 -3.01659139316332e-5 0.000157730920420060 0.413608106160470
9 -3 3 10 0.364 0.000116802544048146 -8.39338328172424e-5 0.413608106160470
9 -2 3 10 0.364 -0.000170085129635633 -0.000250322398426677 0.413608106160470
9 -1 3 10 0.364 6.46347583700158e-5 -5.03398000524365e-5 0.413608106160470
9 0 3 10 0.364 -0.000303610480519202 2.842e-20 0.413608106160470
9 1 3 10 0.364 -6.46347583700158e-5 -5.03398000524365e-5 0.413608106160470
9 2 3 10 0.364 -0.000170085129635633 0.000250322398426677 0.413608106160470
9 3 3 10 0.364 -0.000116802544048146 -8.39338328172424e-5 0.413608106160470
9 4 3 10 0.364 -3.01659139316332e-5 -0.000157730920420060 0.413608106160470
9 5 3 10 0.364 0.000114240612714388 3.94147299310103e-5 0.413608106160470
9 6 3 10 0.364 -3.97882431545080e-5 2.37581392097327e-5 0.413608106160470
9 7 3 10 0.364 2.26144487116114e-6 -1.08893003686258e-5 0.413608106160470
9 8 3 10 0.364 9.91376969978239e-7 1.43000259717073e-6 0.413608106160470
9 9 3 10 0.364 -1.60056206072449e-7 -2.61578078456050e-8 0.413608106160470
9 -9 3 12 0.364 4.03837987713811e-8 -2.03779662118967e-8 0.413608106160470
9 -8 3 12 0.364 1.18231460976691e-7 -4.91868092042197e-7 0.413608106160470
9 -7 3 12 0.364 -2.14538176183374e-6 -2.75679035184330e-6 0.413608106160470
9 -6 3 12 0.364 -1.69259731406565e-5 4.46996555917035e-7 0.413608106160470
9 -5 3 12 0.364 -3.25499085534148e-5 5.06534264854823e-5 0.413608106160470
9 -4 3 12 0.364 6.11314050316813e-5 0.000145033282651495 0.413608106160470
9 -3 3 12 0.364 0.000262471856727488 9.30280707148582e-5 0.413608106160470
9 -2 3 12 0.364 0.000306606317859519 3.26685037624037e-5 0.413608106160470
9 -1 3 12 0.364 0.000482964006769441 0.000166196059312659 0.413608106160470
9 0 3 12 0.364 0.000197367950741796 0 0.413608106160470
9 1 3 12 0.364 -0.000482964006769441 0.000166196059312659 0.413608106160470
9 2 3 12 0.364 0.000306606317859519 -3.26685037624037e-5 0.413608106160470
9 3 3 12 0.364 -0.000262471856727488 9.30280707148582e-5 0.413608106160470
9 4 3 12 0.364 6.11314050316813e-5 -0.000145033282651495 0.413608106160470
9 5 3 12 0.364 3.25499085534148e-5 5.06534264854823e-5 0.413608106160470
9 6 3 12 0.364 -1.69259731406565e-5 -4.46996555917035e-7 0.413608106160470
9 7 3 12 0.364 2.14538176183374e-6 -2.75679035184330e-6 0.413608106160470
9 8 3 12 0.364 1.18231460976691e-7 4.91868092042197e-7 0.413608106160470
9 9 3 12 0.364 -4.03837987713811e-8 -2.03779662118966e-8 0.413608106160470
9 -9 2 7 0.364 -3.05494844072535e-9 1.10207908136501e-8 0.413608106160470
9 -7 3 6 0.364 -3.94930818040443e-8 -6.99072081840664e-6 0.413608106160470
9 -9 3 8 0.364 2.16861094561576e-7 -4.35287152480434e-9 0.413608106160470
9 9 2 7 0.364 -3.05494844072535e-9 -1.10207908136501e-8 0.413608106160470
9 7 3 6 0.364 3.94930818040443e-8 -6.99072081840664e-6 0.413608106160470
9 9 3 8 0.364 -2.16861094561576e-7 -4.35287152480434e-9 0.413608106160470
9 -8 3 6 0.364 7.45203964310718e-7 -7.45624842784419e-7 0.413608106160470
9 8 3 6 0.364 7.45203964310718e-7 7.45624842784419e-7 0.413608106160470
9 -9 3 6 0.364 9.57617171516045e-8 0 0.413608106160470
9 9 3 6 0.364 -9.57617171516044e-8 0 0.413608106160470
9 -9 0 9 33.87 0 0 153.386946769113
9 -8 0 9 33.87 0 0 153.386946769113
9 -7 0 9 33.87 0 0 153.386946769113
9 -6 0 9 33.87 0 0 153.386946769113
9 -5 0 9 33.87 0 0 153.386946769113
9 -4 0 9 33.87 0 0 153.386946769113
9 -3 0 9 33.87 0 0 153.386946769113
9 -2 0 9 33.87 0 0 153.386946769113
9 -1 0 9 33.87 0 0 153.386946769113
9 0 0 9 33.87 0 0 153.386946769113
9 1 0 9 33.87 0 0 153.386946769113
9 2 0 9 33.87 0 0 153.386946769113
9 3 0 9 33.87 0 0 153.386946769113
9 4 0 9 33.87 0 0 153.386946769113
9 5 0 9 33.87 0 0 153.386946769113
9 6 0 9 33.87 0 0 153.386946769113
9 7 0 9 33.87 0 0 153.386946769113
9 8 0 9 33.87 0 0 153.386946769113
9 9 0 9 33.87 0 0 153.386946769113
9 -9 0 9 5.095 2.49170890410285e-14 1.83508337552893e-14 23.0737081130390
9 -8 0 9 5.095 -8.73143557630119e-14 1.37960049554906e-13 23.0737081130390
9 -7 0 9 5.095 -4.70766899331688e-13 -2.53358500021222e-13 23.0737081130390
9 -6 0 9 5.095 4.95286280074815e-13 -1.09964004847033e-12 23.0737081130390
9 -5 0 9 5.095 1.73173226229628e-12 6.37358323240296e-13 23.0737081130390
9 -4 0 9 5.095 -4.52735445652079e-13 1.56190897377539e-12 23.0737081130390
9 -3 0 9 5.095 -8.18714475885366e-14 -1.75869672620949e-14 23.0737081130390
9 -2 0 9 5.095 -2.10736965221710e-13 1.48398492750435e-12 23.0737081130390
9 -1 0 9 5.095 -8.74430425981061e-13 -6.17779313771766e-14 23.0737081130390
9 0 0 9 5.095 0 1.25230589225103e-12 23.0737081130390
9 1 0 9 5.095 -8.74430425981061e-13 6.17779313771766e-14 23.0737081130390
9 2 0 9 5.095 2.10736965221710e-13 1.48398492750436e-12 23.0737081130390
9 3 0 9 5.095 -8.18714475885366e-14 1.75869672620949e-14 23.0737081130390
9 4 0 9 5.095 4.52735445652079e-13 1.56190897377539e-12 23.0737081130390
9 5 0 9 5.095 1.73173226229628e-12 -6.37358323240296e-13 23.0737081130390
9 6 0 9 5.095 -4.95286280074815e-13 -1.09964004847033e-12 23.0737081130390
9 7 0 9 5.095 -4.70766899331687e-13 2.53358500021222e-13 23.0737081130390
9 8 0 9 5.095 8.73143557630119e-14 1.37960049554906e-13 23.0737081130390
9 9 0 9 5.095 2.49170890410285e-14 -1.83508337552893e-14 23.0737081130390
9 -9 0 9 1.159 2.13606861862435e-5 1.57316290220424e-5 5.24875911737237
9 -8 0 9 1.159 -7.48520242447525e-5 0.000118269085121803 5.24875911737237
9 -7 0 9 1.159 -0.000403574590392041 -0.000217196776182781 5.24875911737237
9 -6 0 9 1.159 0.000424594332974032 -0.000942689009720327 5.24875911737237
9 -5 0 9 1.159 0.00148456303834669 0.000546388509047298 5.24875911737237
9 -4 0 9 1.159 -0.000388116756497492 0.00133897853739486 5.24875911737237
9 -3 0 9 1.159 -7.01859794566127e-5 -1.50767887867949e-5 5.24875911737237
9 -2 0 9 1.159 -0.000180658590356607 0.00127217654876701 5.24875911737237
9 -1 0 9 1.159 -0.000749623436763772 -5.29604001177775e-5 5.24875911737237
9 0 0 9 1.159 0 0.00107356493888637 5.24875911737237
9 1 0 9 1.159 -0.000749623436763772 5.29604001177775e-5 5.24875911737237
9 2 0 9 1.159 0.000180658590356607 0.00127217654876701 5.24875911737237
9 3 0 9 1.159 -7.01859794566127e-5 1.50767887867949e-5 5.24875911737237
9 4 0 9 1.159 0.000388116756497492 0.00133897853739486 5.24875911737237
9 5 0 9 1.159 0.00148456303834669 -0.000546388509047298 5.24875911737237
9 6 0 9 1.159 -0.000424594332974032 -0.000942689009720327 5.24875911737237
9 7 0 9 1.159 -0.000403574590392041 0.000217196776182781 5.24875911737237
9 8 0 9 1.159 7.48520242447525e-5 0.000118269085121803 5.24875911737237
9 9 0 9 1.159 2.13606861862435e-5 -1.57316290220424e-5 5.24875911737237
9 -9 0 9 0.3258 0.00101433260687539 0.000747031445394359 1.47544928424497
9 -8 0 9 0.3258 -0.00355441993857743 0.00561612058612724 1.47544928424497
9 -7 0 9 0.3258 -0.0191641252894140 -0.0103137965826347 1.47544928424497
9 -6 0 9 0.3258 0.0201622678632594 -0.0447644889478410 1.47544928424497
9 -5 0 9 0.3258 0.0704958952922974 0.0259457807636173 1.47544928424497
9 -4 0 9 0.3258 -0.0184300952674289 0.0635826760687396 1.47544928424497
9 -3 0 9 0.3258 -0.00333284834052647 -0.000715935730719549 1.47544928424497
9 -2 0 9 0.3258 -0.00857874589388721 0.0604105197682090 1.47544928424497
9 -1 0 9 0.3258 -0.0355965856226645 -0.00251487523594746 1.47544928424497
9 0 0 9 0.3258 0 0.0509792575770305 1.47544928424497
9 1 0 9 0.3258 -0.0355965856226645 0.00251487523594746 1.47544928424497
9 2 0 9 0.3258 0.00857874589388721 0.0604105197682091 1.47544928424497
9 3 0 9 0.3258 -0.00333284834052647 0.000715935730719549 1.47544928424497
9 4 0 9 0.3258 0.0184300952674289 0.0635826760687396 1.47544928424497
9 5 0 9 0.3258 0.0704958952922974 -0.0259457807636173 1.47544928424497
9 6 0 9 0.3258 -0.0201622678632594 -0.0447644889478410 1.47544928424497
9 7 0 9 0.3258 -0.0191641252894140 0.0103137965826347 1.47544928424497
9 8 0 9 0.3258 0.00355441993857743 0.00561612058612724 1.47544928424497
9 9 0 9 0.3258 0.00101433260687539 -0.000747031445394359 1.47544928424497
9 -9 0 9 0.1027 0.000722966390754867 0.000532447270447947 0.465097119373721
9 -8 0 9 0.1027 -0.00253341570289888 0.00400289451672466 0.465097119373721
9 -7 0 9 0.1027 -0.0136592458908933 -0.00735116690500253 0.465097119373721
9 -6 0 9 0.1027 0.0143706728224347 -0.0319059259154651 0.465097119373721
9 -5 0 9 0.1027 0.0502460067211134 0.0184928763473083 0.465097119373721
9 -4 0 9 0.1027 -0.0131360653955575 0.0453186040953131 0.465097119373721
9 -3 0 9 0.1027 -0.00237549036612976 -0.000510283774515738 0.465097119373721
9 -2 0 9 0.1027 -0.00611450811505729 0.0430576471114205 0.465097119373721
9 -1 0 9 0.1027 -0.0253714953619508 -0.00179247937038378 0.465097119373721
9 0 0 9 0.1027 0 0.0363355073119091 0.465097119373721
9 1 0 9 0.1027 -0.0253714953619508 0.00179247937038378 0.465097119373721
9 2 0 9 0.1027 0.00611450811505729 0.0430576471114205 0.465097119373721
9 3 0 9 0.1027 -0.00237549036612976 0.000510283774515738 0.465097119373721
9 4 0 9 0.1027 0.0131360653955575 0.0453186040953131 0.465097119373721
9 5 0 9 0.1027 0.0502460067211134 -0.0184928763473083 0.465097119373721
9 6 0 9 0.1027 -0.0143706728224347 -0.0319059259154651 0.465097119373721
9 7 0 9 0.1027 -0.0136592458908933 0.00735116690500253 0.465097119373721
9 8 0 9 0.1027 0.00253341570289888 0.00400289451672466 0.465097119373721
9 9 0 9 0.1027 0.000722966390754867 -0.000532447270447947 0.465097119373721
9 -9 0 9 1.407 3.92428859037981e-6 2.89014368457167e-6 6.37187582238389
9 -8 0 9 1.407 -1.37514751234765e-5 2.17278610476966e-5 6.37187582238389
9 -7 0 9 1.407 -7.41428972194084e-5 -3.99024087152351e-5 6.37187582238389
9 -6 0 9 1.407 7.80045491938824e-5 -0.000173186558374906 6.37187582238389
9 -5 0 9 1.407 0.000272737202461005 0.000100380023997067 6.37187582238389
9 -4 0 9 1.407 -7.13030539364978e-5 0.000245991076843124 6.37187582238389
9 -3 0 9 1.407 -1.28942504929264e-5 -2.76983940027584e-6 6.37187582238389
9 -2 0 9 1.407 -3.31897785824458e-5 0.000233718517829744 6.37187582238389
9 -1 0 9 1.407 -0.000137717425101628 -9.72964501758324e-6 6.37187582238389
9 0 0 9 1.407 0 0.000197230491753433 6.37187582238389
9 1 0 9 1.407 -0.000137717425101628 9.72964501758324e-6 6.37187582238389
9 2 0 9 1.407 3.31897785824459e-5 0.000233718517829745 6.37187582238389
9 3 0 9 1.407 -1.28942504929264e-5 2.76983940027584e-6 6.37187582238389
9 4 0 9 1.407 7.13030539364978e-5 0.000245991076843124 6.37187582238389
9 5 0 9 1.407 0.000272737202461005 -0.000100380023997067 6.37187582238389
9 6 0 9 1.407 -7.80045491938824e-5 -0.000173186558374906 6.37187582238389
9 7 0 9 1.407 -7.41428972194084e-5 3.99024087152351e-5 6.37187582238389
9 8 0 9 1.407 1.37514751234765e-5 2.17278610476966e-5 6.37187582238389
9 9 0 9 1.407 3.92428859037981e-6 -2.89014368457167e-6 6.37187582238389
9 -8 1 8 1.407 4.42450617066350e-6 2.43141943637029e-6 6.37187582238389
9 -7 1 8 1.407 -7.16122849432785e-6 1.51905249548882e-5 6.37187582238389
9 -6 1 8 1.407 -3.58383017552146e-5 -1.42481741181275e-5 6.37187582238389
9 -5 1 8 1.407 1.87649117242830e-5 -5.73590229552727e-5 6.37187582238389
9 -4 1 8 1.407 5.35000530426182e-5 1.38915565637215e-5 6.37187582238389
9 -3 1 8 1.407 -1.19319327879463e-6 5.84000564473581e-6 6.37187582238389
9 -2 1 8 1.407 4.79785169609684e-5 6.09084572765325e-6 6.37187582238389
9 -1 1 8 1.407 -2.03500681258336e-6 3.17723336085329e-5 6.37187582238389
9 0 1 8 1.407 3.93641288731245e-5 0 6.37187582238389
9 1 1 8 1.407 2.03500681258337e-6 3.17723336085329e-5 6.37187582238389
9 2 1 8 1.407 4.79785169609685e-5 -6.09084572765325e-6 6.37187582238389
9 3 1 8 1.407 1.19319327879463e-6 5.84000564473582e-6 6.37187582238389
9 4 1 8 1.407 5.35000530426182e-5 -1.38915565637215e-5 6.37187582238389
9 5 1 8 1.407 -1.87649117242830e-5 -5.73590229552727e-5 6.37187582238389
9 6 1 8 1.407 -3.58383017552146e-5 1.42481741181275e-5 6.37187582238389
9 7 1 8 1.407 7.16122849432785e-6 1.51905249548882e-5 6.37187582238389
9 8 1 8 1.407 4.42450617066350e-6 -2.43141943637029e-6 6.37187582238389
9 -9 1 10 1.407 -7.72081846113949e-7 9.36283433544092e-7 6.37187582238389
9 -8 1 10 1.407 -5.17112982296817e-6 -3.64161966171203e-6 6.37187582238389
9 -7 1 10 1.407 1.04608001287382e-5 -1.75530687043739e-5 6.37187582238389
9 -6 1 10 1.407 4.06457649233881e-5 2.02008339213076e-5 6.37187582238389
9 -5 1 10 1.407 -2.55657368008271e-5 6.30894146977594e-5 6.37187582238389
9 -4 1 10 1.407 -5.51365415069557e-5 -1.75978822405390e-5 6.37187582238389
9 -3 1 10 1.407 3.00458880760362e-8 1.45541110503897e-7 6.37187582238389
9 -2 1 10 1.407 -5.52381695385566e-5 -8.56669618534352e-6 6.37187582238389
9 -1 1 10 1.407 2.26187872672646e-6 -2.90475638657077e-5 6.37187582238389
9 0 1 10 1.407 -4.77384166354471e-5 0 6.37187582238389
9 1 1 10 1.407 -2.26187872672646e-6 -2.90475638657077e-5 6.37187582238389
9 2 1 10 1.407 -5.52381695385566e-5 8.56669618534352e-6 6.37187582238389
9 3 1 10 1.407 -3.00458880760355e-8 1.45541110503900e-7 6.37187582238389
9 4 1 10 1.407 -5.51365415069557e-5 1.75978822405390e-5 6.37187582238389
9 5 1 10 1.407 2.55657368008271e-5 6.30894146977594e-5 6.37187582238389
9 6 1 10 1.407 4.06457649233881e-5 -2.02008339213076e-5 6.37187582238389
9 7 1 10 1.407 -1.04608001287382e-5 -1.75530687043740e-5 6.37187582238389
9 8 1 10 1.407 -5.17112982296817e-6 3.64161966171203e-6 6.37187582238389
9 9 1 10 1.407 7.72081846113949e-7 9.36283433544091e-7 6.37187582238389
9 -9 1 8 1.407 5.04287084337359e-7 -7.96793042073305e-7 6.37187582238389
9 9 1 8 1.407 -5.04287084337359e-7 -7.96793042073305e-7 6.37187582238389
9 -9 0 9 0.388 0.000158647314173596 0.000116839911890552 1.75713419977608
9 -8 0 9 0.388 -0.000555931232889630 0.000878392788543754 1.75713419977608
9 -7 0 9 0.388 -0.00299737678256982 -0.00161313568712755 1.75713419977608
9 -6 0 9 0.388 0.00315349188468676 -0.00700141737906395 1.75713419977608
9 -5 0 9 0.388 0.0110259537873261 0.00405806577091582 1.75713419977608
9 -4 0 9 0.388 -0.00288257036629042 0.00994468748998280 1.75713419977608
9 -3 0 9 0.388 -0.000521276191052594 -0.000111976367544222 1.75713419977608
9 -2 0 9 0.388 -0.00134176401884138 0.00944854443610988 1.75713419977608
9 -1 0 9 0.388 -0.00556750583044200 -0.000393340605399435 1.75713419977608
9 0 0 9 0.388 0 0.00797344208234983 1.75713419977608
9 1 0 9 0.388 -0.00556750583044200 0.000393340605399435 1.75713419977608
9 2 0 9 0.388 0.00134176401884138 0.00944854443610988 1.75713419977608
9 3 0 9 0.388 -0.000521276191052594 0.000111976367544222 1.75713419977608
9 4 0 9 0.388 0.00288257036629042 0.00994468748998280 1.75713419977608
9 5 0 9 0.388 0.0110259537873261 -0.00405806577091582 1.75713419977608
9 6 0 9 0.388 -0.00315349188468676 -0.00700141737906395 1.75713419977608
9 7 0 9 0.388 -0.00299737678256982 0.00161313568712755 1.75713419977608
9 8 0 9 0.388 0.000555931232889631 0.000878392788543754 1.75713419977608
9 9 0 9 0.388 0.000158647314173596 -0.000116839911890552 1.75713419977608
9 -8 1 8 0.388 0.000105497279716786 5.93900980354754e-5 1.75713419977608
9 -7 1 8 0.388 -0.000208267088034526 0.000424676856875047 1.75713419977608
9 -6 1 8 0.388 -0.00116660127929007 -0.000487562183541678 1.75713419977608
9 -5 1 8 0.388 0.000759961039026465 -0.00219236266524170 1.75713419977608
9 -4 1 8 0.388 0.00254553112668307 0.000705519772579749 1.75713419977608
9 -3 1 8 0.388 -0.000213087376706712 0.000997681418624355 1.75713419977608
9 -2 1 8 0.388 0.00169072953379703 0.000225642974541762 1.75713419977608
9 -1 1 8 0.388 -0.000137226508209011 0.00200173742104669 1.75713419977608
9 0 1 8 0.388 0.00113014273292861 0 1.75713419977608
9 1 1 8 0.388 0.000137226508209011 0.00200173742104669 1.75713419977608
9 2 1 8 0.388 0.00169072953379703 -0.000225642974541762 1.75713419977608
9 3 1 8 0.388 0.000213087376706712 0.000997681418624355 1.75713419977608
9 4 1 8 0.388 0.00254553112668307 -0.000705519772579749 1.75713419977608
9 5 1 8 0.388 -0.000759961039026465 -0.00219236266524170 1.75713419977608
9 6 1 8 0.388 -0.00116660127929007 0.000487562183541678 1.75713419977608
9 7 1 8 0.388 0.000208267088034526 0.000424676856875047 1.75713419977608
9 8 1 8 0.388 0.000105497279716786 -5.93900980354754e-5 1.75713419977608
9 -9 1 10 0.388 -4.15112532318313e-5 5.41228350563371e-5 1.75713419977608
9 -8 1 10 0.388 -0.000282425739479366 -0.000186124807301481 1.75713419977608
9 -7 1 10 0.388 0.000504139109153200 -0.000899049232783095 1.75713419977608
9 -6 1 10 0.388 0.00192542202026553 0.000905108736430609 1.75713419977608
9 -5 1 10 0.388 -0.00103219521098106 0.00267700937250895 1.75713419977608
9 -4 1 10 0.388 -0.00184632323094656 -0.000567504567010484 1.75713419977608
9 -3 1 10 0.388 -0.000163635455945401 0.000767471156762534 1.75713419977608
9 -2 1 10 0.388 -0.00248201406390633 -0.000366917843381873 1.75713419977608
9 -1 1 10 0.388 3.64837922500314e-5 -0.000457030113597824 1.75713419977608
9 0 1 10 0.388 -0.00239115407905760 0 1.75713419977608
9 1 1 10 0.388 -3.64837922500314e-5 -0.000457030113597824 1.75713419977608
9 2 1 10 0.388 -0.00248201406390633 0.000366917843381873 1.75713419977608
9 3 1 10 0.388 0.000163635455945401 0.000767471156762534 1.75713419977608
9 4 1 10 0.388 -0.00184632323094656 0.000567504567010484 1.75713419977608
9 5 1 10 0.388 0.00103219521098106 0.00267700937250895 1.75713419977608
9 6 1 10 0.388 0.00192542202026553 -0.000905108736430609 1.75713419977608
9 7 1 10 0.388 -0.000504139109153200 -0.000899049232783095 1.75713419977608
9 8 1 10 0.388 -0.000282425739479366 0.000186124807301481 1.75713419977608
9 9 1 10 0.388 4.15112532318313e-5 5.41228350563371e-5 1.75713419977608
9 -9 1 8 0.388 1.00885458265573e-5 -1.59402914905132e-5 1.75713419977608
9 9 1 8 0.388 -1.00885458265573e-5 -1.59402914905132e-5 1.75713419977608
9 -9 0 9 1.057 2.04793092823968e-5 1.50825162379764e-5 4.78683208547247
9 -8 0 9 1.057 -7.17635071062916e-5 0.000113389108928315 4.78683208547247
9 -7 0 9 1.057 -0.000386922441680638 -0.000208234881398673 4.78683208547247
9 -6 0 9 1.057 0.000407074875250407 -0.000903792116922346 4.78683208547247
9 -5 0 9 1.057 0.00142330753546187 0.000523843624102934 4.78683208547247
9 -4 0 9 1.057 -0.000372102423334680 0.00128373008950716 4.78683208547247
9 -3 0 9 1.057 -6.72899909697467e-5 -1.44546957835554e-5 4.78683208547247
9 -2 0 9 1.057 -0.000173204320974364 0.00121968446036112 4.78683208547247
9 -1 0 9 1.057 -0.000718692745774487 -5.07751672523487e-5 4.78683208547247
9 0 0 9 1.057 0 0.00102926789085785 4.78683208547247
9 1 0 9 1.057 -0.000718692745774487 5.07751672523487e-5 4.78683208547247
9 2 0 9 1.057 0.000173204320974364 0.00121968446036112 4.78683208547247
9 3 0 9 1.057 -6.72899909697467e-5 1.44546957835554e-5 4.78683208547247
9 4 0 9 1.057 0.000372102423334680 0.00128373008950716 4.78683208547247
9 5 0 9 1.057 0.00142330753546187 -0.000523843624102934 4.78683208547247
9 6 0 9 1.057 -0.000407074875250407 -0.000903792116922346 4.78683208547247
9 7 0 9 1.057 -0.000386922441680638 0.000208234881398673 4.78683208547247
9 8 0 9 1.057 7.17635071062916e-5 0.000113389108928315 4.78683208547247
9 9 0 9 1.057 2.04793092823968e-5 -1.50825162379764e-5 4.78683208547247
9 -9 1 8 1.057 6.33100328555567e-6 -1.07065233559547e-5 4.78683208547247
9 -8 1 8 1.057 5.68949564919212e-5 2.90633810213312e-5 4.78683208547247
9 -7 1 8 1.057 -8.10993025047868e-5 0.000186171113469857 4.78683208547247
9 -6 1 8 1.057 -0.000415655592280279 -0.000151556176961648 4.78683208547247
9 -5 1 8 1.057 0.000183951043124292 -0.000619825315699789 4.78683208547247
9 -4 1 8 1.057 0.000509887245677615 0.000117366672511280 4.78683208547247
9 -3 1 8 1.057 9.82931012022243e-6 -4.03833664800993e-5 4.78683208547247
9 -2 1 8 1.057 0.000534474230575118 6.22951932857643e-5 4.78683208547247
9 -1 1 8 1.057 -1.27382082763586e-5 0.000236190112878225 4.78683208547247
9 0 1 8 1.057 0.000472266344279392 0 4.78683208547247
