r l m Re(R) Im(R)
2.9000000000000004 12 8 0.00327504110621842 0.00118171370904971
2.9000000000000004 12 10 0.00478438038202845 0.00231291724440939
2.9000000000000004 12 12 0.0107210065991257 0.00622154733039133
3.0000000000000004 0 0 -0.864895310834377 0
3.0000000000000004 1 -1 -0.00677941846839635 0.00405783263176679
3.0000000000000004 1 1 0.00677941846839635 0.00405783263176679
3.0000000000000004 2 -2 -0.0709650057434568 -0.00128035911103036
3.0000000000000004 2 0 0.0998860856440709 0
3.0000000000000004 2 2 -0.0709650057434568 0.00128035911103036
3.0000000000000004 3 -3 0.0100648225840003 0.0565029401729139
3.0000000000000004 3 -1 0.00131948066506950 -0.0181223614858416
3.0000000000000004 3 1 -0.00131948066506950 -0.0181223614858416
3.0000000000000004 3 3 -0.0100648225840003 0.0565029401729139
3.0000000000000004 4 -4 0.00103817567279364 -0.00237179358132951
3.0000000000000004 4 -2 0.0207494863964027 -3.85277749036282e-5
3.0000000000000004 4 0 -0.0139996510975770 0
3.0000000000000004 4 2 0.0207494863964027 3.85277749036274e-5
3.0000000000000004 4 4 0.00103817567279364 0.00237179358132951
3.0000000000000004 5 -5 0.0122689344658859 0.00956086444939507
3.0000000000000004 5 -3 0.00319884899993956 -0.00597667083144927
3.0000000000000004 5 -1 0.00127684917282095 0.000860192731965942
3.0000000000000004 5 1 -0.00127684917282095 0.000860192731965938
3.0000000000000004 5 3 -0.00319884899993956 -0.00597667083144926
3.0000000000000004 5 5 -0.0122689344658859 0.00956086444939506
3.0000000000000004 6 -6 0.0102152758373459 -0.00347164060203852
3.0000000000000004 6 -4 0.00645998366214465 -0.000605140730277462
3.0000000000000004 6 -2 -0.000568017181274319 -0.000181958361601371
3.0000000000000004 6 0 0.0122275656238589 0
3.0000000000000004 6 2 -0.000568017181274324 0.000181958361601376
3.0000000000000004 6 4 0.00645998366214466 0.000605140730277458
3.0000000000000004 6 6 0.0102152758373459 0.00347164060203852
3.0000000000000004 7 -7 0.0121301606668589 -0.00127541829337089
3.0000000000000004 7 -5 0.00417636005890468 -0.00238852510603821
3.0000000000000004 7 -3 0.00221393849505011 0.000327177485054489
3.0000000000000004 7 -1 0.000616668169442804 -0.000146565114350702
3.0000000000000004 7 1 -0.000616668169442809 -0.000146565114350716
3.0000000000000004 7 3 -0.00221393849505011 0.000327177485054498
3.0000000000000004 7 5 -0.00417636005890467 -0.00238852510603820
3.0000000000000004 7 7 -0.0121301606668589 -0.00127541829337089
3.0000000000000004 8 -8 0.0123521784276013 -0.00437856897676820
3.0000000000000004 8 -6 0.00437326410557530 -0.00118730449784861
3.0000000000000004 8 -4 0.00215936475218964 -0.000449182762310886
3.0000000000000004 8 -2 0.00196621191098554 -8.95820637829645e-5
3.0000000000000004 8 0 0.0104244614429777 0
3.0000000000000004 8 2 0.00196621191098554 8.95820637829637e-5
3.0000000000000004 8 4 0.00215936475218964 0.000449182762310884
3.0000000000000004 8 6 0.00437326410557530 0.00118730449784861
3.0000000000000004 8 8 0.0123521784276013 0.00437856897676820
3.0000000000000004 9 -9 0.0113243836524298 -0.00452807887504353
3.0000000000000004 9 -7 0.00461605261490340 -0.00201647998485302
3.0000000000000004 9 -5 0.00270728085329823 0.000109847879920193
3.0000000000000004 9 -3 0.00147302254805874 -0.000928426024362960
3.0000000000000004 9 -1 0.000476306311543690 0.000374902926923347
3.0000000000000004 9 1 -0.000476306311543686 0.000374902926923350
3.0000000000000004 9 3 -0.00147302254805874 -0.000928426024362959
3.0000000000000004 9 5 -0.00270728085329823 0.000109847879920192
3.0000000000000004 9 7 -0.00461605261490340 -0.00201647998485302
3.0000000000000004 9 9 -0.0113243836524298 -0.00452807887504353
3.0000000000000004 10 -10 0.0113612332116437 -0.00514442212295686
3.0000000000000004 10 -8 0.00431811839537555 -0.00172508559260352
3.0000000000000004 10 -6 0.00303841369332564 -0.000769318320715259
3.0000000000000004 10 -4 0.00184777633479382 -0.000297993641962933
3.0000000000000004 10 -2 0.000461750036495045 -7.90174954936095e-5
3.0000000000000004 10 0 0.0126274425177430 0
3.0000000000000004 10 2 0.000461750036495041 7.90174954936114e-5
3.0000000000000004 10 4 0.00184777633479382 0.000297993641962935
3.0000000000000004 10 6 0.00303841369332564 0.000769318320715260
3.0000000000000004 10 8 0.00431811839537555 0.00172508559260352
3.0000000000000004 10 10 0.0113612332116437 0.00514442212295686
3.0000000000000004 11 -11 0.0102479421872030 -0.00553597042809501
3.0000000000000004 11 -9 0.00470361687227579 -0.00208935274994099
3.0000000000000004 11 -7 0.00297886953053053 -0.000730356023464601
3.0000000000000004 11 -5 0.00190385932167538 -0.000638477096047203
3.0000000000000004 11 -3 0.00113188071215447 -4.95367875224684e-5
3.0000000000000004 11 -1 0.000298341940622853 3.56959837926486e-5
3.0000000000000004 11 1 -0.000298341940622855 3.56959837926486e-5
3.0000000000000004 11 3 -0.00113188071215447 -4.95367875224667e-5
3.0000000000000004 11 5 -0.00190385932167538 -0.000638477096047204
3.0000000000000004 11 7 -0.00297886953053053 -0.000730356023464602
3.0000000000000004 11 9 -0.00470361687227578 -0.00208935274994099
3.0000000000000004 11 11 -0.0102479421872030 -0.00553597042809501
3.0000000000000004 12 -12 0.00986353225646911 -0.00572596589622129
3.0000000000000004 12 -10 0.00454288228847882 -0.00219244806962811
3.0000000000000004 12 -8 0.00308774634107383 -0.00111302104009858
3.0000000000000004 12 -6 0.00207804891445438 -0.000543261112411473
3.0000000000000004 12 -4 0.00126371002840039 -0.000235347689107076
3.0000000000000004 12 -2 0.000640018994709408 -5.51126123326902e-5
3.0000000000000004 12 0 0.0123456507136457 0
3.0000000000000004 12 2 0.000640018994709406 5.51126123326902e-5
3.0000000000000004 12 4 0.00126371002840039 0.000235347689107076
3.0000000000000004 12 6 0.00207804891445438 0.000543261112411471
3.0000000000000004 12 8 0.00308774634107383 0.00111302104009858
3.0000000000000004 12 10 0.00454288228847882 0.00219244806962811
3.0000000000000004 12 12 0.00986353225646911 0.00572596589622129
3.1 0 0 -0.810467657765240 0
3.1 1 -1 -0.00660944991819376 0.00864702943549927
3.1 1 1 0.00660944991819376 0.00864702943549927
3.1 2 -2 -0.0660393949485198 -0.00119621412235868
3.1 2 0 0.0881198311095823 0
3.1 2 2 -0.0660393949485199 0.00119621412235869
3.1 3 -3 0.00948938334200795 0.0498260595442711
3.1 3 -1 0.00133563830863172 -0.0174245984937297
3.1 3 1 -0.00133563830863172 -0.0174245984937297
3.1 3 3 -0.00948938334200794 0.0498260595442711
3.1 4 -4 0.00241170655552698 -0.00219181519485835
3.1 4 -2 0.0183892893977925 -5.59480912690341e-5
3.1 4 0 -0.0120146248455639 0
3.1 4 2 0.0183892893977925 5.59480912690332e-5
3.1 4 4 0.00241170655552698 0.00219181519485835
3.1 5 -5 0.0114801993844938 0.00765223668310583
3.1 5 -3 0.00308948955094831 -0.00491890280905651
3.1 5 -1 0.00117901572952615 0.000557554504038011
3.1 5 1 -0.00117901572952614 0.000557554504038011
3.1 5 3 -0.00308948955094831 -0.00491890280905651
3.1 5 5 -0.0114801993844938 0.00765223668310583
3.1 6 -6 0.00951026872044822 -0.00323010866079303
3.1 6 -4 0.00578039002752801 -0.000591637425579347
3.1 6 -2 9.01038312766317e-5 -0.000163952843301880
3.1 6 0 0.0106709907223891 0
3.1 6 2 9.01038312766274e-5 0.000163952843301878
3.1 6 4 0.00578039002752801 0.000591637425579347
3.1 6 6 0.00951026872044822 0.00323010866079303
3.1 7 -7 0.0113070444769792 -0.00188872907362466
3.1 7 -5 0.00398660879088059 -0.00166099072406072
3.1 7 -3 0.00208166035207291 -0.000183683331055116
3.1 7 -1 0.000616552738651563 6.72322001195793e-5
3.1 7 1 -0.000616552738651566 6.72322001195810e-5
3.1 7 3 -0.00208166035207291 -0.000183683331055112
3.1 7 5 -0.00398660879088060 -0.00166099072406072
3.1 7 7 -0.0113070444769792 -0.00188872907362466
3.1 8 -8 0.0111237431507351 -0.00407485678749846
3.1 8 -6 0.00426933942377759 -0.00113279756912581
3.1 8 -4 0.00216588789469761 -0.000418976405991388
3.1 8 -2 0.00155489455484484 -9.03309102598454e-5
3.1 8 0 0.0102436465882329 0
3.1 8 2 0.00155489455484485 9.03309102598480e-5
3.1 8 4 0.00216588789469762 0.000418976405991386
3.1 8 6 0.00426933942377759 0.00113279756912581
3.1 8 8 0.0111237431507351 0.00407485678749846
3.1 9 -9 0.0105202904643812 -0.00432548865961653
3.1 9 -7 0.00438774348759269 -0.00173150703368067
3.1 9 -5 0.00255082015912966 -8.66281478580375e-5
3.1 9 -3 0.00141391628200981 -0.000759935677968775
3.1 9 -1 0.000448007889988927 0.000335110090289269
3.1 9 1 -0.000448007889988927 0.000335110090289267
3.1 9 3 -0.00141391628200981 -0.000759935677968778
3.1 9 5 -0.00255082015912966 -8.66281478580401e-5
3.1 9 7 -0.00438774348759270 -0.00173150703368067
3.1 9 9 -0.0105202904643812 -0.00432548865961653
3.1 10 -10 0.0104338045748652 -0.00476940961652865
3.1 10 -8 0.00415236613370188 -0.00163862709777278
3.1 10 -6 0.00287209887589817 -0.000723523531331526
3.1 10 -4 0.00171722584642222 -0.000285574880153549
3.1 10 -2 0.000465410840990739 -7.49789175308118e-5
3.1 10 0 0.0119846406103219 0
3.1 10 2 0.000465410840990738 7.49789175308099e-5
3.1 10 4 0.00171722584642222 0.000285574880153549
3.1 10 6 0.00287209887589817 0.000723523531331528
3.1 10 8 0.00415236613370189 0.00163862709777277
3.1 10 10 0.0104338045748652 0.00476940961652865
3.1 11 -11 0.00950578451455908 -0.00515555245778496
3.1 11 -9 0.00445668741358629 -0.00194418079735160
3.1 11 -7 0.00280692183354560 -0.000716170805641606
3.1 11 -5 0.00181120922513548 -0.000601956474501961
3.1 11 -3 0.00107922451361685 -4.59152844162428e-5
3.1 11 -1 0.000285278724352555 3.76899692342003e-5
3.1 11 1 -0.000285278724352554 3.76899692342021e-5
3.1 11 3 -0.00107922451361685 -4.59152844162411e-5
3.1 11 5 -0.00181120922513548 -0.000601956474501961
3.1 11 7 -0.00280692183354561 -0.000716170805641605
3.1 11 9 -0.00445668741358629 -0.00194418079735160
3.1 11 11 -0.00950578451455908 -0.00515555245778496
3.1 12 -12 0.00912460984955192 -0.00529793702479820
3.1 12 -10 0.00430303084514454 -0.00207661696921619
3.1 12 -8 0.00291897833030307 -0.00104827210551820
3.1 12 -6 0.00196435661642319 -0.000515648730531889
3.1 12 -4 0.00120131148030196 -0.000224354498370248
3.1 12 -2 0.000599285629549335 -5.27360628711305e-5
3.1 12 0 0.0117741476710173 0
3.1 12 2 0.000599285629549331 5.27360628711287e-5
3.1 12 4 0.00120131148030196 0.000224354498370250
3.1 12 6 0.00196435661642319 0.000515648730531888
3.1 12 8 0.00291897833030307 0.00104827210551820
3.1 12 10 0.00430303084514453 0.00207661696921619
3.1 12 12 0.00912460984955192 0.00529793702479820
3.2 0 0 -0.761292253678394 0
3.2 1 -1 -0.00641076648283191 0.0115754786901015
3.2 1 1 0.00641076648283191 0.0115754786901015
3.2 2 -2 -0.0615033364919458 -0.00112164353932358
3.2 2 0 0.0783223372094521 0
3.2 2 2 -0.0615033364919458 0.00112164353932358
3.2 3 -3 0.00897608958074109 0.0442783523763218
3.2 3 -1 0.00132299735630823 -0.0169307694721104
3.2 3 1 -0.00132299735630823 -0.0169307694721104
3.2 3 3 -0.00897608958074110 0.0442783523763218
3.2 4 -4 0.00342489871624769 -0.00203644208129631
3.2 4 -2 0.0165893616504509 -6.57434521836682e-5
3.2 4 0 -0.0106993694484101 0
3.2 4 2 0.0165893616504509 6.57434521836699e-5
3.2 4 4 0.00342489871624768 0.00203644208129630
3.2 5 -5 0.0107707204470614 0.00639876926378282
3.2 5 -3 0.00296577945546047 -0.00425154023497996
3.2 5 -1 0.00110510137565086 0.000353378806192309
3.2 5 1 -0.00110510137565086 0.000353378806192312
3.2 5 3 -0.00296577945546047 -0.00425154023497995
3.2 5 5 -0.0107707204470614 0.00639876926378282
3.2 6 -6 0.00896914199617961 -0.00301507578660817
3.2 6 -4 0.00525429055047392 -0.000572068117624823
3.2 6 -2 0.000483468024059053 -0.000150397819862264
3.2 6 0 0.00944312695759300 0
3.2 6 2 0.000483468024059052 0.000150397819862262
3.2 6 4 0.00525429055047392 0.000572068117624823
3.2 6 6 0.00896914199617961 0.00301507578660817
3.2 7 -7 0.0105730390798180 -0.00225612673330105
3.2 7 -5 0.00379201243054917 -0.00114003553920578
3.2 7 -3 0.00196531484704708 -0.000547038303764133
3.2 7 -1 0.000610937140571895 0.000229162565560586
3.2 7 1 -0.000610937140571891 0.000229162565560577
3.2 7 3 -0.00196531484704708 -0.000547038303764136
3.2 7 5 -0.00379201243054916 -0.00114003553920577
3.2 7 7 -0.0105730390798180 -0.00225612673330105
3.2 8 -8 0.0100841293220292 -0.00380646343557907
3.2 8 -6 0.00415281299748349 -0.00107641327407349
3.2 8 -4 0.00214507594303767 -0.000392284760476213
3.2 8 -2 0.00120225261673499 -9.04910462502986e-5
3.2 8 0 0.0100144751068470 0
3.2 8 2 0.00120225261673499 9.04910462502986e-5
3.2 8 4 0.00214507594303767 0.000392284760476211
3.2 8 6 0.00415281299748348 0.00107641327407349
3.2 8 8 0.0100841293220292 0.00380646343557907
3.2 9 -9 0.00980885020041881 -0.00411419593364769
3.2 9 -7 0.00415965981423694 -0.00148625263615822
3.2 9 -5 0.00240695659667635 -0.000257307037910405
3.2 9 -3 0.00135799919077302 -0.000606292468295679
3.2 9 -1 0.000421972192416385 0.000298804690531274
3.2 9 1 -0.000421972192416385 0.000298804690531273
3.2 9 3 -0.00135799919077302 -0.000606292468295677
3.2 9 5 -0.00240695659667635 -0.000257307037910404
3.2 9 7 -0.00415965981423694 -0.00148625263615822
3.2 9 9 -0.00980885020041881 -0.00411419593364769
3.2 10 -10 0.00960969277756195 -0.00444105430667389
3.2 10 -8 0.00399165042847809 -0.00155223388829064
3.2 10 -6 0.00270936619705761 -0.000681015814529480
3.2 10 -4 0.00159693874981951 -0.000273933743786144
3.2 10 -2 0.000464184359090108 -7.12439013167471e-5
3.2 10 0 0.0113807703857046 0
3.2 10 2 0.000464184359090104 7.12439013167479e-5
3.2 10 4 0.00159693874981951 0.000273933743786144
3.2 10 6 0.00270936619705761 0.000681015814529479
3.2 10 8 0.00399165042847809 0.00155223388829064
3.2 10 10 0.00960969277756195 0.00444105430667389
3.2 11 -11 0.00885095923910208 -0.00481113744198466
3.2 11 -9 0.00421541850971497 -0.00180836173489210
3.2 11 -7 0.00264531559212528 -0.000701632051034681
3.2 11 -5 0.00172503360822716 -0.000568877988847313
3.2 11 -3 0.00102999449864630 -4.09431076610197e-5
3.2 11 -1 0.000273023435711047 3.90582711457966e-5
3.2 11 1 -0.000273023435711050 3.90582711457879e-5
3.2 11 3 -0.00102999449864630 -4.09431076610206e-5
3.2 11 5 -0.00172503360822716 -0.000568877988847311
3.2 11 7 -0.00264531559212528 -0.000701632051034682
3.2 11 9 -0.00421541850971497 -0.00180836173489210
3.2 11 11 -0.00885095923910208 -0.00481113744198466
3.2 12 -12 0.00847288523111077 -0.00492366812097991
3.2 12 -10 0.00406942721410769 -0.00196390117509929
3.2 12 -8 0.00276121887229325 -0.000986808718299630
3.2 12 -6 0.00185622882053394 -0.000489904586725473
3.2 12 -4 0.00114057467544644 -0.000214159626760451
3.2 12 -2 0.000565188916212698 -5.04513205386989e-5
3.2 12 0 0.0112341904951710 0
3.2 12 2 0.000565188916212696 5.04513205387015e-5
3.2 12 4 0.00114057467544644 0.000214159626760453
3.2 12 6 0.00185622882053394 0.000489904586725471
3.2 12 8 0.00276121887229325 0.000986808718299630
3.2 12 10 0.00406942721410769 0.00196390117509929
3.2 12 12 0.00847288523111077 0.00492366812097991
3.3000000000000003 0 0 -0.716344463471431 0
3.3000000000000003 1 -1 -0.00620404661026934 0.0131035776711546
3.3000000000000003 1 1 0.00620404661026934 0.0131035776711546
3.3000000000000003 2 -2 -0.0571626806938762 -0.00105269588666304
3.3000000000000003 2 0 0.0701496346032860 0
3.3000000000000003 2 2 -0.0571626806938762 0.00105269588666304
3.3000000000000003 3 -3 0.00850509387602404 0.0395975649140394
3.3000000000000003 3 -1 0.00128985726878001 -0.0165869983528582
3.3000000000000003 3 1 -0.00128985726878002 -0.0165869983528582
3.3000000000000003 3 3 -0.00850509387602405 0.0395975649140394
3.3000000000000003 4 -4 0.00418112095946438 -0.00189894393610690
3.3000000000000003 4 -2 0.0152129748815089 -6.98036223859434e-5
3.3000000000000003 4 0 -0.00986761214575264 0
3.3000000000000003 4 2 0.0152129748815089 6.98036223859382e-5
3.3000000000000003 4 4 0.00418112095946438 0.00189894393610690
3.3000000000000003 5 -5 0.0101197789901578 0.00564864833122788
3.3000000000000003 5 -3 0.00283100459957093 -0.00386755656550170
3.3000000000000003 5 -1 0.00104958235249816 0.000219476373032816
3.3000000000000003 5 1 -0.00104958235249816 0.000219476373032814
3.3000000000000003 5 3 -0.00283100459957094 -0.00386755656550170
3.3000000000000003 5 5 -0.0101197789901578 0.00564864833122788
3.3000000000000003 6 -6 0.00854884191521297 -0.00282010399009105
3.3000000000000003 6 -4 0.00485524531774287 -0.000547619420575935
3.3000000000000003 6 -2 0.000653942472667686 -0.000140501530847891
3.3000000000000003 6 0 0.00848205974031249 0
3.3000000000000003 6 2 0.000653942472667683 0.000140501530847891
3.3000000000000003 6 4 0.00485524531774287 0.000547619420575932
3.3000000000000003 6 6 0.00854884191521297 0.00282010399009105
3.3000000000000003 7 -7 0.00990569328236535 -0.00240988048855499
3.3000000000000003 7 -5 0.00359378803813257 -0.000799029023773437
3.3000000000000003 7 -3 0.00186189798246509 -0.000777079810370687
3.3000000000000003 7 -1 0.000599782025473232 0.000339911126042203
3.3000000000000003 7 1 -0.000599782025473230 0.000339911126042201
3.3000000000000003 7 3 -0.00186189798246509 -0.000777079810370687
3.3000000000000003 7 5 -0.00359378803813257 -0.000799029023773439
3.3000000000000003 7 7 -0.00990569328236535 -0.00240988048855498
3.3000000000000003 8 -8 0.00920833686200924 -0.00356434304807221
3.3000000000000003 8 -6 0.00401828604892203 -0.00101860294249072
3.3000000000000003 8 -4 0.00209987439319785 -0.000368580008568409
3.3000000000000003 8 -2 0.000904851832410182 -9.00006502702628e-5
3.3000000000000003 8 0 0.00973013527278212 0
3.3000000000000003 8 2 0.000904851832410178 9.00006502702637e-5
3.3000000000000003 8 4 0.00209987439319785 0.000368580008568407
3.3000000000000003 8 6 0.00401828604892203 0.00101860294249072
3.3000000000000003 8 8 0.00920833686200924 0.00356434304807221
3.3000000000000003 9 -9 0.00916806789728919 -0.00389404717909032
3.3000000000000003 9 -7 0.00393130137746723 -0.00127623941445318
3.3000000000000003 9 -5 0.00227375837967816 -0.000402497208486540
3.3000000000000003 9 -3 0.00130385314116073 -0.000467916738465526
3.3000000000000003 9 -1 0.000397697277849287 0.000264316233395864
3.3000000000000003 9 1 -0.000397697277849288 0.000264316233395864
3.3000000000000003 9 3 -0.00130385314116073 -0.000467916738465528
3.3000000000000003 9 5 -0.00227375837967815 -0.000402497208486541
3.3000000000000003 9 7 -0.00393130137746722 -0.00127623941445318
3.3000000000000003 9 9 -0.00916806789728919 -0.00389404717909032
